grade,chapter,title,counts,generations,cost_inr,seconds,exit,verdict,attempts,retried,report,log
vi,3,Number Play,12/10/7,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_vi_ch03_20260819_122026.md,genon/out/runlogs/batch_mathematics_vi_ch03_20260819_122025.log
