grade,chapter,title,counts,generations,cost_inr,seconds,exit,verdict,attempts,retried,report,log
vii,3,A Peek Beyond the Point,9/7/5,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_vii_ch03_20260819_122026.md,genon/out/runlogs/batch_mathematics_vii_ch03_20260819_122026.log
