grade,chapter,title,counts,generations,cost_inr,seconds,exit,verdict,attempts,retried,report,log
viii,2,Power Play,12/10/7,0,0.0,0.4,1,FAILURES — see report,1,,genon/out/library_reports/mathematics_viii_ch02_20260819_114206.md,genon/out/runlogs/batch_mathematics_viii_ch02_20260819_114206.log
